id,web_name,first_name,second_name,team,element_type,now_cost,total_points,points_per_game,minutes,goals_scored,assists,clean_sheets,goals_conceded,yellow_cards,red_cards,bonus,bps,form,selected_by_percent,transfers_in,transfers_out,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence,creativity,threat,ict_index,status,news,chance_of_playing_next_round,price_M,position,pts_per_million,team_name,team_short
349,Schmidt,Isaac,Schmidt,11,2,40,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,788,15941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,has joined Werder Bremen on loan for the rest of the season.,0.0,4.0,DEF,0.0,Leeds,LEE
350,Aaronson,Brenden,Aaronson,11,3,54,105,3.8,1862,4,6,7,27,1,0,5,362,2.2,0.6,209339,142959,4.03,2.95,6.98,28.27,388.2,354.6,424.0,116.6,a,,,5.4,MID,19.444444444444443,Leeds,LEE
351,Gnonto,Wilfried,Gnonto,11,3,52,22,1.4,377,0,2,1,11,3,0,0,88,0.2,0.1,9291,40325,0.29,0.56,0.85,8.4,59.0,87.7,39.0,18.4,a,,100.0,5.2,MID,4.230769230769231,Leeds,LEE
352,Harrison,Jack,Harrison,11,3,51,12,1.1,262,0,0,0,5,0,0,0,51,0.0,0.0,6000,18643,0.28,0.23,0.51,3.82,30.0,49.4,35.0,11.5,u,has joined ACF Fiorentina on loan for the rest of the season.,0.0,5.1,MID,2.3529411764705883,Leeds,LEE
353,James,Daniel,James,11,3,52,17,1.2,398,0,0,1,13,0,0,0,65,0.8,0.1,8106,52693,0.71,0.59,1.3,10.43,44.6,112.9,97.0,25.6,a,,100.0,5.2,MID,3.269230769230769,Leeds,LEE
354,Ampadu,Ethan,Ampadu,11,3,49,92,3.5,2309,1,2,4,41,7,0,6,424,4.0,0.2,43653,32743,1.72,1.56,3.28,36.69,453.4,301.1,90.0,84.7,a,,100.0,4.9,MID,18.77551020408163,Leeds,LEE
355,Greenwood,Sam,Greenwood,11,3,49,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1234,10120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,has joined Pogon Szczecin permanently.,0.0,4.9,MID,0.0,Leeds,LEE
356,Gruev,Ilia,Gruev,11,3,47,53,2.6,1245,0,4,5,23,3,0,3,236,2.0,0.1,21091,12471,0.46,0.85,1.31,24.24,188.4,167.8,63.0,41.7,a,,,4.7,MID,11.27659574468085,Leeds,LEE
357,Ramazani,Largie,Ramazani,11,3,49,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,203,4326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,has joined Valencia on loan for the rest of the season.,0.0,4.9,MID,0.0,Leeds,LEE
358,Tanaka,Tanaka,Ao,11,3,48,43,2.1,737,2,0,2,16,1,0,2,166,0.0,0.2,52464,61750,0.83,0.61,1.44,13.29,140.0,127.1,78.0,34.5,a,,100.0,4.8,MID,8.958333333333334,Leeds,LEE
359,Crew,Charlie,Crew,11,3,45,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,Has joined Doncaster Rovers on loan for the rest of the season.,0.0,4.5,MID,0.0,Leeds,LEE
360,Gelhardt,Joe,Gelhardt,11,3,45,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,Has joined Hull City on loan for the rest of the season.,0.0,4.5,MID,0.0,Leeds,LEE
361,Gyabi,Darko,Gyabi,11,3,45,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1165,8402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,has joined Hull City permanently.,0.0,4.5,MID,0.0,Leeds,LEE
362,Piroe,Joël,Piroe,11,4,49,14,1.1,215,0,0,1,7,0,0,0,34,0.5,0.3,38763,220073,0.81,0.13,0.94,5.3,10.6,36.9,96.0,13.8,a,,100.0,4.9,FWD,2.8571428571428568,Leeds,LEE
363,Bamford,Patrick,Bamford,11,4,49,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.3,16144,202934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,has departed the club as a free agent.,0.0,4.9,FWD,0.0,Leeds,LEE
364,Mateo Joseph,Mateo,Joseph Fernández-Regatillo,11,4,50,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,Has joined RCD Mallorca on loan for the rest of the season.,0.0,5.0,FWD,0.0,Leeds,LEE
365,Nmecha,Lukas,Nmecha,11,4,50,63,2.7,753,6,1,2,18,0,0,8,220,3.5,0.6,211077,217411,6.19,0.91,7.1,16.13,252.2,80.7,331.0,66.5,a,,100.0,5.0,FWD,12.6,Leeds,LEE
493,Longstaff,Sean,Longstaff,11,3,48,44,2.6,943,1,2,1,19,2,0,4,234,0.2,0.2,177445,181221,0.83,1.48,2.31,13.95,240.2,357.3,71.0,66.8,a,,100.0,4.8,MID,9.166666666666668,Leeds,LEE
660,Stach,Anton,Stach,11,3,47,114,4.8,1955,4,6,4,34,3,0,11,466,4.2,2.6,1087412,820345,2.38,3.99,6.37,29.1,546.2,765.0,268.0,158.2,a,,100.0,4.7,MID,24.25531914893617,Leeds,LEE
665,Perri,Lucas Estella,Perri,11,1,45,43,2.7,1440,0,0,3,29,2,0,3,153,0.0,0.2,42794,62681,0.0,0.0,0.0,26.68,322.4,0.0,0.0,32.2,a,,100.0,4.5,GKP,9.555555555555555,Leeds,LEE
691,Calvert-Lewin,Dominic,Calvert-Lewin,11,4,57,108,4.2,1933,10,2,4,28,1,0,16,345,1.5,9.0,2884375,1782784,10.27,0.98,11.24,24.63,428.4,248.4,717.0,138.3,a,,100.0,5.7,FWD,18.94736842105263,Leeds,LEE
698,Okafor,Noah,Okafor,11,3,55,67,2.9,1266,4,2,4,24,3,0,3,228,1.5,0.1,62675,57524,4.2,0.98,5.18,22.4,254.6,199.8,322.0,77.7,d,Hamstring injury - 50% chance of playing,50.0,5.5,MID,12.181818181818182,Leeds,LEE
706,Justin,James,Justin,11,2,39,49,2.5,1083,1,1,2,18,2,0,6,168,1.5,1.0,166460,61349,0.92,0.8,1.72,21.04,265.4,110.1,123.0,50.0,a,,100.0,3.9,DEF,12.564102564102564,Leeds,LEE
741,Gray,Harry,Gray,11,4,45,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,27606,24172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,has joined Rotherham United on loan for the rest of the season.,0.0,4.5,FWD,0.0,Leeds,LEE
787,Chambers,Sam,Chambers,11,3,44,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,2030,969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,4.4,MID,0.0,Leeds,LEE
366,A.Becker,Alisson,Becker,12,1,54,85,3.5,2160,0,0,8,29,1,0,8,359,4.2,6.4,662513,1315523,0.0,0.03,0.03,26.84,429.0,0.1,0.0,42.8,d,Knock - 75% chance of playing,75.0,5.4,GKP,15.74074074074074,Liverpool,LIV
367,Mamardashvili,Giorgi,Mamardashvili,12,1,41,19,3.8,450,0,0,1,10,0,0,0,70,0.0,0.5,153251,168189,0.0,0.0,0.0,7.1,140.0,0.0,0.0,13.9,a,,,4.1,GKP,4.634146341463415,Liverpool,LIV
368,Pécsi,Ármin,Pécsi,12,1,38,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.9,150091,56123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,3.8,GKP,0.0,Liverpool,LIV
369,Woodman,Freddie,Woodman,12,1,39,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,22401,17530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,3.9,GKP,0.0,Liverpool,LIV
370,Frimpong,Jeremie,Frimpong,12,2,57,45,3.5,622,0,5,3,7,0,0,1,182,2.8,4.8,615915,3357618,0.43,1.17,1.6,6.12,93.0,155.8,113.0,36.3,a,,100.0,5.7,DEF,7.894736842105263,Liverpool,LIV
371,Kerkez,Milos,Kerkez,12,2,56,72,2.7,1951,1,1,6,29,4,0,4,320,3.2,3.0,351172,802766,0.95,0.64,1.59,25.01,372.6,379.4,118.0,87.2,a,,,5.6,DEF,12.857142857142858,Liverpool,LIV
372,Robertson,Andrew,Robertson,12,2,57,34,2.0,660,0,0,3,10,0,0,4,142,2.2,1.0,58652,135365,0.22,0.99,1.2,8.83,143.0,236.1,61.0,44.2,a,,,5.7,DEF,5.964912280701754,Liverpool,LIV
373,Virgil,Virgil,van Dijk,12,2,62,130,4.5,2610,3,1,9,39,4,0,9,460,9.0,32.5,4284993,3433764,2.65,1.14,3.79,33.94,861.2,178.4,364.0,140.3,a,,,6.2,DEF,20.967741935483872,Liverpool,LIV
374,Konaté,Ibrahima,Konaté,12,2,55,111,4.0,2404,1,0,9,32,5,0,8,438,4.5,4.3,800998,701117,1.05,0.9,1.95,28.89,637.8,138.9,96.0,87.5,a,,100.0,5.5,DEF,20.181818181818183,Liverpool,LIV
375,Bradley,Conor,Bradley,12,2,49,42,2.8,928,0,2,4,13,5,0,2,157,0.0,0.1,62674,71914,0.18,0.84,1.02,10.77,157.4,105.2,62.0,32.3,i,Knee injury - Expected back 01 Jun,0.0,4.9,DEF,8.571428571428571,Liverpool,LIV
376,Gomez,Joe,Gomez,12,2,49,28,1.9,401,0,2,2,11,2,0,2,75,0.8,0.1,23964,29502,0.23,0.6,0.83,6.39,98.8,70.1,26.0,19.5,a,,100.0,4.9,DEF,5.7142857142857135,Liverpool,LIV
377,Tsimikas,Konstantinos,Tsimikas,12,2,48,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1669,12266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,has joined AS Roma on loan for the rest of the season.,0.0,4.8,DEF,0.0,Liverpool,LIV
378,Nallo,Amara,Nallo,12,2,37,0,0.0,0,0,0,0,0,0,0,0,0,0.0,1.1,227658,117749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a,,100.0,3.7,DEF,0.0,Liverpool,LIV
379,R.Williams,Rhys,Williams,12,2,37,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.6,96094,53021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,3.7,DEF,0.0,Liverpool,LIV
380,Ramsay,Calvin,Ramsay,12,2,38,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,27805,31856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,3.8,DEF,0.0,Liverpool,LIV
381,M.Salah,Mohamed,Salah,12,3,140,96,4.6,1792,5,6,6,31,1,0,7,305,5.0,14.4,1399909,5908666,6.65,4.39,11.04,26.01,394.4,617.5,644.0,165.6,a,,100.0,14.0,MID,6.857142857142857,Liverpool,LIV
382,Wirtz,Florian,Wirtz,12,3,83,100,4.0,1850,4,3,8,23,1,0,16,412,0.8,9.1,2159510,4741080,5.64,4.1,9.73,23.77,409.0,682.1,530.0,162.1,a,,100.0,8.3,MID,12.048192771084336,Liverpool,LIV
383,Luis Díaz,Luis,Díaz Marulanda,12,3,80,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,7344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,Has joined Bayern Munch permanently.,0.0,8.0,MID,0.0,Liverpool,LIV
384,Gakpo,Cody,Gakpo,12,3,73,101,3.7,1972,6,3,8,27,2,0,5,365,3.8,6.0,3425051,3760298,6.28,4.21,10.49,21.77,422.6,574.6,629.0,162.5,a,,100.0,7.3,MID,13.835616438356166,Liverpool,LIV
385,Chiesa,Federico,Chiesa,12,3,63,33,1.6,263,2,1,0,7,2,0,0,122,0.8,0.3,56549,69095,1.29,0.51,1.8,5.17,117.8,36.6,138.0,29.2,d,Illness - 75% chance of playing,75.0,6.3,MID,5.238095238095238,Liverpool,LIV
386,Mac Allister,Alexis,Mac Allister,12,3,63,76,2.7,1996,2,2,7,28,4,0,5,364,6.8,2.1,302828,288168,3.14,1.25,4.39,24.69,367.4,384.2,273.0,102.5,a,,100.0,6.3,MID,12.063492063492063,Liverpool,LIV
387,Szoboszlai,Dominik,Szoboszlai,12,3,69,109,4.0,2422,4,3,8,38,6,1,15,564,3.0,11.6,2574072,1483118,3.62,4.6,8.22,31.94,622.4,954.7,297.0,187.3,a,,100.0,6.9,MID,15.797101449275361,Liverpool,LIV
388,C.Jones,Curtis,Jones,12,3,54,47,1.9,1234,0,2,3,23,1,0,1,275,1.2,0.1,29134,34248,1.42,2.29,3.71,19.19,228.8,327.2,160.0,71.5,a,,100.0,5.4,MID,8.703703703703702,Liverpool,LIV
390,Gravenberch,Ryan,Gravenberch,12,3,55,119,4.4,2338,4,5,9,31,5,0,13,537,3.2,5.2,2042604,1507183,1.39,1.9,3.29,28.31,559.6,412.4,151.0,112.0,a,,100.0,5.5,MID,21.636363636363637,Liverpool,LIV
392,Endo,Endo,Wataru,12,3,49,12,1.5,170,0,1,1,5,1,0,0,49,0.8,0.1,7363,15222,0.04,0.05,0.09,4.11,56.0,18.1,6.0,8.0,i,Foot injury - Unknown return date,0.0,4.9,MID,2.4489795918367343,Liverpool,LIV
393,Bajcetic,Stefan,Bajčetić Maquieira,12,3,42,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,10210,10416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,i,Hamstring injury - Unknown return date,0.0,4.2,MID,0.0,Liverpool,LIV
394,McConnell,James,McConnell,12,3,44,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1737,4098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,has joined Ajax on loan for the rest of the season.,0.0,4.4,MID,0.0,Liverpool,LIV
395,Morton,Tyler,Morton,12,3,45,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,Has joined Lyon permanently.,0.0,4.5,MID,0.0,Liverpool,LIV
396,Nyoni,Trey,Nyoni,12,3,43,3,1.0,6,0,0,0,0,0,0,0,3,0.2,0.3,98047,83543,0.37,0.0,0.37,0.0,2.2,10.3,4.0,1.5,a,,,4.3,MID,0.6976744186046512,Liverpool,LIV
397,Darwin,Darwin,Núñez Ribeiro,12,4,65,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,0,15958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,Has joined Al-Hilal permanently.,0.0,6.5,FWD,0.0,Liverpool,LIV
398,Danns,Jayden,Danns,12,4,43,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,9101,19763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,i,Hamstring injury - Unknown return date,0.0,4.3,FWD,0.0,Liverpool,LIV
499,Isak,Alexander,Isak,12,4,103,29,2.9,501,2,1,1,7,0,0,2,96,0.0,3.5,1797377,2416231,2.04,0.07,2.11,5.1,97.6,36.5,143.0,26.9,i,Ankle injury - Expected back 11 Apr,0.0,10.3,FWD,2.815533980582524,Liverpool,LIV
661,Ekitiké,Hugo,Ekitiké,12,4,91,123,4.7,1764,11,4,7,24,0,0,22,426,5.2,34.1,8741508,6746706,9.6,2.41,12.01,25.53,522.4,294.6,728.0,153.5,a,,100.0,9.1,FWD,13.516483516483516,Liverpool,LIV
686,Ngumoha,Rio,Ngumoha,12,3,43,16,1.5,128,1,0,0,5,0,0,0,82,0.8,0.8,259566,185133,0.57,1.05,1.62,3.67,78.2,110.4,81.0,27.1,a,,,4.3,MID,3.7209302325581395,Liverpool,LIV
692,Leoni,Giovanni,Leoni,12,2,49,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1885,2540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,i,Knee injury - Expected back 01 Sep,0.0,4.9,DEF,0.0,Liverpool,LIV
746,Morrison,Kieran,Morrison,12,3,45,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1030,853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,4.5,MID,0.0,Liverpool,LIV
760,Lucky,Wellity,Lucky,12,2,40,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1093,934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,4.0,DEF,0.0,Liverpool,LIV
82,Semenyo,Antoine,Semenyo,13,3,83,172,6.1,2516,15,6,8,46,6,0,17,562,8.2,57.2,11867904,6110771,9.81,2.31,12.12,40.11,797.0,488.3,848.0,213.5,a,,100.0,8.3,MID,20.72289156626506,Man City,MCI
182,Trafford,James,Trafford,13,1,45,11,3.7,270,0,0,1,4,0,0,0,62,0.0,0.9,99954,273121,0.0,0.0,0.0,3.97,100.2,0.0,0.0,10.1,a,,,4.5,GKP,2.4444444444444446,Man City,MCI
260,Guéhi,Marc,Guéhi,13,2,52,133,4.9,2430,2,4,10,29,5,0,9,506,4.0,37.3,6088891,3098078,3.1,2.07,5.17,34.99,672.0,198.8,321.0,119.3,a,,100.0,5.2,DEF,25.576923076923077,Man City,MCI
399,Ederson M.,Ederson,Santana de Moraes,13,1,53,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.8,15200,273212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,has joined Fenerbache permanently.,0.0,5.3,GKP,0.0,Man City,MCI
401,Bettinelli,Marcus,Bettinelli,13,1,38,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.4,61796,37171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a,,100.0,3.8,GKP,0.0,Man City,MCI
402,Aït-Nouri,Rayan,Aït-Nouri,13,2,57,43,3.6,719,0,2,3,7,2,0,7,168,6.5,4.5,625023,2403493,0.36,1.5,1.86,9.26,150.6,122.9,48.0,32.1,a,,100.0,5.7,DEF,7.5438596491228065,Man City,MCI
403,Gvardiol,Joško,Gvardiol,13,2,59,77,4.8,1301,2,2,6,13,2,0,5,291,0.0,3.3,1374335,2185664,2.19,0.64,2.83,15.29,354.6,104.7,193.0,65.3,i,Leg injury - Unknown return date,0.0,5.9,DEF,13.050847457627118,Man City,MCI
404,Akanji,Manuel,Akanji,13,2,54,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.3,9281,85517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,has joined Inter Milan on loan for the rest of the season.,0.0,5.4,DEF,0.0,Man City,MCI
405,Aké,Nathan,Aké,13,2,52,27,1.9,487,0,0,2,7,1,0,1,114,0.2,0.6,45116,86410,0.28,0.44,0.72,7.92,102.0,93.1,25.0,22.1,a,,,5.2,DEF,5.1923076923076925,Man City,MCI
406,Khusanov,Abdukodir,Khusanov,13,2,54,33,2.4,797,0,0,3,7,2,0,0,159,0.8,0.4,54740,75465,0.3,0.11,0.41,11.54,153.4,35.5,4.0,19.4,a,,100.0,5.4,DEF,6.111111111111111,Man City,MCI
407,Matheus N.,Matheus,Nunes,13,2,54,126,4.8,2174,1,7,9,22,4,0,16,530,3.8,3.5,946992,584096,0.25,1.77,2.02,25.57,546.8,408.4,76.0,103.4,a,,100.0,5.4,DEF,23.333333333333332,Man City,MCI
408,Rúben,Rúben,dos Santos Gato Alves Dias,13,2,55,112,4.5,2049,2,0,12,20,3,0,4,447,4.0,3.4,947424,1056280,0.57,0.63,1.2,24.3,549.2,139.5,96.0,78.6,a,,100.0,5.5,DEF,20.363636363636363,Man City,MCI
409,Stones,John,Stones,13,2,54,12,1.7,351,0,0,1,8,0,0,0,45,0.0,0.6,51392,110008,0.0,0.06,0.06,5.05,76.6,19.6,2.0,9.8,a,,100.0,5.4,DEF,2.222222222222222,Man City,MCI
410,Lewis,Rico,Lewis,13,2,46,19,1.9,311,0,1,1,5,1,0,2,75,0.0,1.2,369810,462463,0.11,1.31,1.42,5.04,67.4,97.3,43.0,20.7,d,Ankle injury - 50% chance of playing,50.0,4.6,DEF,4.130434782608696,Man City,MCI
411,O'Reilly,Nico,O'Reilly,13,2,51,123,4.6,2040,4,3,11,19,4,0,6,433,9.0,9.5,2710348,1550678,3.36,1.68,5.04,26.95,509.8,321.5,333.0,116.5,a,,100.0,5.1,DEF,24.117647058823533,Man City,MCI
412,Vitor Reis,Vitor,de Oliveira Nunes dos Reis,13,2,50,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,Has joined Girona on loan for the rest of the season.,0.0,5.0,DEF,0.0,Man City,MCI
413,Marmoush,Omar,Marmoush,13,3,83,37,2.3,507,1,2,3,4,1,0,4,112,2.0,2.6,276076,1270824,2.12,0.67,2.79,6.04,118.2,134.4,220.0,46.9,a,,100.0,8.3,MID,4.457831325301204,Man City,MCI
414,Foden,Phil,Foden,13,3,81,111,4.4,1792,7,3,10,16,4,0,10,486,2.0,8.5,6169008,5482816,5.34,3.77,9.11,21.81,501.4,765.3,437.0,170.2,a,,100.0,8.1,MID,13.703703703703704,Man City,MCI
415,Savinho,Sávio,Moreira de Oliveira,13,3,69,27,1.6,561,0,2,2,5,2,0,0,90,0.2,0.4,34425,113871,1.77,1.19,2.96,6.6,81.2,138.9,232.0,45.2,a,,100.0,6.9,MID,3.913043478260869,Man City,MCI
416,Bernardo,Bernardo,Mota Veiga de Carvalho e Silva,13,3,62,72,2.5,2168,1,4,9,23,8,0,1,385,1.5,0.6,94581,133456,1.52,3.18,4.7,27.56,365.0,566.8,202.0,113.5,a,,100.0,6.2,MID,11.612903225806452,Man City,MCI
417,Cherki,Rayan,Cherki,13,3,64,99,4.1,1267,3,9,6,13,1,0,12,429,2.5,7.6,2726810,2777813,2.49,6.71,9.2,16.99,427.6,681.2,344.0,145.5,a,,100.0,6.4,MID,15.46875,Man City,MCI
418,Doku,Jérémy,Doku,13,3,64,73,3.5,1192,1,7,5,13,0,0,9,312,0.2,2.3,2123256,2087533,1.85,4.36,6.21,15.76,304.4,568.0,381.0,125.2,a,,100.0,6.4,MID,11.40625,Man City,MCI
420,Gündoğan,İlkay,Gündoğan,13,3,63,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,1928,19868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,has joined Galatasaray permanently.,0.0,6.3,MID,0.0,Man City,MCI
421,Rodrigo,Rodrigo 'Rodri',Hernandez Cascante,13,3,63,53,3.1,1153,1,0,4,12,2,0,5,274,5.2,0.5,64903,101485,0.75,1.55,2.3,15.57,284.0,325.2,92.0,70.2,a,,100.0,6.3,MID,8.412698412698413,Man City,MCI
422,Kovačić,Mateo,Kovačić,13,3,58,1,1.0,4,0,0,0,0,0,0,0,3,0.0,0.0,2440,3395,0.0,0.0,0.0,0.0,2.6,0.8,0.0,0.3,i,Ankle injury - Unknown return date,0.0,5.8,MID,0.1724137931034483,Man City,MCI
423,N.Gonzalez,Nico,González Iglesias,13,3,59,55,2.6,1370,1,0,7,14,6,0,1,289,0.0,0.1,27946,31133,0.56,1.0,1.56,16.77,278.6,185.6,64.0,52.8,a,,100.0,5.9,MID,9.322033898305085,Man City,MCI
425,Echeverri,Claudio,Echeverri,13,3,54,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,194,3232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,has joined Girona on loan for the rest of the season.,0.0,5.4,MID,0.0,Man City,MCI
427,Reijnders,Tijjani,Reijnders,13,3,50,85,3.4,1473,5,2,7,16,2,0,6,319,0.5,9.6,3552637,4949755,3.92,2.12,6.04,17.28,329.6,318.5,387.0,102.7,a,,,5.0,MID,17.0,Man City,MCI
428,Nypan,Sverre,Nypan,13,3,50,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,224,2581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a,,100.0,5.0,MID,0.0,Man City,MCI
429,Phillips,Kalvin,Phillips,13,3,47,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,4052,8433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,has joined Sheffield United on loan for the rest of the season.,0.0,4.7,MID,0.0,Man City,MCI
430,Haaland,Erling,Haaland,13,4,146,195,7.0,2323,22,7,10,26,1,0,35,779,3.2,61.4,6875378,2836016,20.76,1.89,22.65,29.69,975.4,251.1,1179.0,240.7,a,,100.0,14.6,FWD,13.356164383561644,Man City,MCI
736,Donnarumma,Gianluigi,Donnarumma,13,1,56,102,3.9,2340,0,0,11,23,6,0,3,444,4.5,9.6,2114019,1271561,0.0,0.0,0.0,28.91,540.6,0.0,0.0,54.2,a,,,5.6,GKP,18.214285714285715,Man City,MCI
739,Mukasa,Divine,Mukasa,13,3,44,2,1.0,25,0,0,0,0,0,0,0,5,0.0,0.0,3500,3251,0.0,0.21,0.21,0.34,4.2,28.3,4.0,3.7,u,has joined Leicester City on loan for the rest of the season.,0.0,4.4,MID,0.45454545454545453,Man City,MCI
740,Mfuni,Stephen,Mfuni,13,2,39,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,3208,3873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,has joined Watford on loan for the rest of the season.,0.0,3.9,DEF,0.0,Man City,MCI
742,McAidoo,Ryan,McAidoo,13,3,45,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1551,1298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,4.5,MID,0.0,Man City,MCI
763,Gray,Charlie,Gray,13,3,45,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,434,307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,4.5,MID,0.0,Man City,MCI
764,Heskey,Reigan,Heskey,13,3,45,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,229,169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,4.5,MID,0.0,Man City,MCI
794,Alleyne,Max,Alleyne,13,2,40,5,2.5,135,0,0,0,1,0,0,0,27,0.0,0.0,5157,4614,0.26,0.06,0.32,1.54,34.0,14.8,26.0,7.5,a,,100.0,4.0,DEF,1.25,Man City,MCI
119,Mbeumo,Bryan,Mbeumo,14,3,87,118,4.9,2047,9,3,5,31,4,0,15,429,3.8,23.3,7078416,5941210,7.87,4.23,12.1,27.87,524.0,664.6,714.0,190.3,a,,100.0,8.7,MID,13.563218390804598,Man Utd,MUN
431,Bayindir,Altay,Bayındır,14,1,47,11,1.8,540,0,0,0,11,0,0,0,49,0.0,0.3,37093,62628,0.0,0.05,0.05,9.24,118.4,10.0,0.0,12.8,a,,,4.7,GKP,2.3404255319148937,Man Utd,MUN
432,Onana,André,Onana,14,1,49,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,5156,26537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,has joined Trabzonspor on loan for the rest of the season.,0.0,4.9,GKP,0.0,Man Utd,MUN
433,Harrison,Elyh,Harrison,14,1,40,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,On loan to Shrewsbury Town,0.0,4.0,GKP,0.0,Man Utd,MUN
434,Heaton,Tom,Heaton,14,1,39,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,15701,24762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,3.9,GKP,0.0,Man Utd,MUN
435,Mee,Dermot,Mee,14,1,39,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,5471,8709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,3.9,GKP,0.0,Man Utd,MUN
